"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458440.83514234,2458440.86252051,2365.474
2458441.70559020,2458441.71572032,875.242
2458441.85945072,2458441.88687216,2369.212
2458442.72231437,2458442.73341381,958.991
2458442.87650588,2458442.90184174,2189.019
2458443.73174413,2458443.74289036,963.035
2458443.88627827,2458443.90799011,1875.903
2458444.73399726,2458444.74436765,896.002
2458444.88866432,2458444.90597023,1495.230
2458445.72920936,2458445.73815700,773.076
2458445.88353495,2458445.89644664,1115.571
2458446.71753857,2458446.72459870,609.996
2458446.87083852,2458446.87999676,791.272
2458447.69917975,2458447.70399672,416.186
2458447.85073577,2458447.85699153,540.497
2458448.67451742,2458448.67642598,164.899
2458448.82369265,2458448.82750876,329.712
2458454.38343739,2458454.38742668,344.674
2458455.30944970,2458455.31760671,704.765
2458456.23015973,2458456.23838238,710.437
2458456.37499454,2458456.38162000,572.440
2458457.28660828,2458457.29898345,1069.215
2458457.43286654,2458457.43666599,328.273
2458458.19369867,2458458.20601960,1064.528
2458458.33791375,2458458.34866909,929.261
2458459.23516177,2458459.25279926,1523.880
2458459.38168747,2458459.39012549,729.045
2458460.27174333,2458460.28926012,1513.451
2458460.41768437,2458460.42402988,548.252
2458461.15783209,2458461.17757529,1705.813
2458461.30133936,2458461.31770404,1413.908
2458461.44606776,2458461.45068029,398.523
2458462.17802568,2458462.20239472,2105.485
2458462.32352827,2458462.33879000,1318.613
2458462.46708723,2458462.47023222,271.727
2458463.19227338,2458463.21858514,2273.337
2458463.33823735,2458463.35282472,1260.349
2458463.48097694,2458463.48277232,155.120
2458464.19959406,2458464.22723035,2387.775
2458464.34548862,2458464.35998531,1252.514
2458464.48798928,2458464.48828882,25.881
2458465.19968580,2458465.22873028,2509.443
2458465.34530571,2458465.36038788,1303.099
2458465.48714100,2458465.48793304,68.432
2458466.19247052,2458466.22326663,2660.783
2458466.33767520,2458466.35411172,1420.115
2458466.47887876,2458466.48135740,214.155
2458467.17801028,2458467.21091014,2842.548
2458467.32253602,2458467.34120888,1613.335
2458467.46368646,2458467.46810483,381.747
2458468.15651856,2458468.19163996,3034.489
2458468.29980220,2458468.32170624,1892.509
2458468.44142723,2458468.44825316,589.761
2458469.12840809,2458469.16531136,3188.443
2458469.26944447,2458469.29560245,2260.050
2458469.41188413,2458469.42184795,860.874
2458470.09437550,2458470.13152868,3210.034
